Fecha,Usd_blue,Usd_oficial,Var_Por,econ,bcra,misc,pres,fina,trea
2018-02-28,20.27,20.12,0.7455,Axel Kicillof,Federico Sturzenegger,Levantamiento del Cepo al Dolar,Mauricio Macri,Luis Caputo,Nicolas Dujovne
2018-03-01,20.28,20.16,0.5952,Axel Kicillof,Federico Sturzenegger,Levantamiento del Cepo al Dolar,Mauricio Macri,Luis Caputo,Nicolas Dujovne
2018-03-02,20.4,20.23,0.8403,Axel Kicillof,Federico Sturzenegger,Levantamiento del Cepo al Dolar,Mauricio Macri,Luis Caputo,Nicolas Dujovne
2018-03-05,20.28,20.29,-0.0493,Axel Kicillof,Federico Sturzenegger,Levantamiento del Cepo al Dolar,Mauricio Macri,Luis Caputo,Nicolas Dujovne
2018-03-06,20.43,20.2,1.1386,Axel Kicillof,Federico Sturzenegger,Levantamiento del Cepo al Dolar,Mauricio Macri,Luis Caputo,Nicolas Dujovne
2018-03-07,20.5,20.35,0.7371,Axel Kicillof,Federico Sturzenegger,Levantamiento del Cepo al Dolar,Mauricio Macri,Luis Caputo,Nicolas Dujovne
2018-03-08,20.51,20.39,0.5885,Axel Kicillof,Federico Sturzenegger,Levantamiento del Cepo al Dolar,Mauricio Macri,Luis Caputo,Nicolas Dujovne
2018-03-09,20.61,20.27,1.6774,Axel Kicillof,Federico Sturzenegger,Levantamiento del Cepo al Dolar,Mauricio Macri,Luis Caputo,Nicolas Dujovne
2018-03-12,20.69,20.22,2.3244,Axel Kicillof,Federico Sturzenegger,Levantamiento del Cepo al Dolar,Mauricio Macri,Luis Caputo,Nicolas Dujovne
2018-03-13,20.67,20.19,2.3774,Axel Kicillof,Federico Sturzenegger,Levantamiento del Cepo al Dolar,Mauricio Macri,Luis Caputo,Nicolas Dujovne
2018-03-14,20.77,20.19,2.8727,Axel Kicillof,Federico Sturzenegger,Levantamiento del Cepo al Dolar,Mauricio Macri,Luis Caputo,Nicolas Dujovne
2018-03-15,20.82,20.27,2.7134,Axel Kicillof,Federico Sturzenegger,Levantamiento del Cepo al Dolar,Mauricio Macri,Luis Caputo,Nicolas Dujovne
2018-03-16,20.89,20.29,2.9571,Axel Kicillof,Federico Sturzenegger,Levantamiento del Cepo al Dolar,Mauricio Macri,Luis Caputo,Nicolas Dujovne
2018-03-19,20.92,20.25,3.3086,Axel Kicillof,Federico Sturzenegger,Levantamiento del Cepo al Dolar,Mauricio Macri,Luis Caputo,Nicolas Dujovne
2018-03-20,20.97,20.24,3.6067,Axel Kicillof,Federico Sturzenegger,Levantamiento del Cepo al Dolar,Mauricio Macri,Luis Caputo,Nicolas Dujovne
2018-03-21,20.98,20.28,3.4517,Axel Kicillof,Federico Sturzenegger,Levantamiento del Cepo al Dolar,Mauricio Macri,Luis Caputo,Nicolas Dujovne
2018-03-22,20.9,20.25,3.2099,Axel Kicillof,Federico Sturzenegger,Levantamiento del Cepo al Dolar,Mauricio Macri,Luis Caputo,Nicolas Dujovne
2018-03-23,20.94,20.21,3.6121,Axel Kicillof,Federico Sturzenegger,Levantamiento del Cepo al Dolar,Mauricio Macri,Luis Caputo,Nicolas Dujovne
2018-03-26,20.88,20.16,3.5714,Axel Kicillof,Federico Sturzenegger,Levantamiento del Cepo al Dolar,Mauricio Macri,Luis Caputo,Nicolas Dujovne
2018-03-27,20.76,20.16,2.9762,Axel Kicillof,Federico Sturzenegger,Levantamiento del Cepo al Dolar,Mauricio Macri,Luis Caputo,Nicolas Dujovne
2018-03-28,20.76,20.14,3.0785,Axel Kicillof,Federico Sturzenegger,Levantamiento del Cepo al Dolar,Mauricio Macri,Luis Caputo,Nicolas Dujovne
2018-04-03,20.82,20.16,3.2738,Axel Kicillof,Federico Sturzenegger,Levantamiento del Cepo al Dolar,Mauricio Macri,Luis Caputo,Nicolas Dujovne
2018-04-04,20.6,20.2,1.9802,Axel Kicillof,Federico Sturzenegger,Levantamiento del Cepo al Dolar,Mauricio Macri,Luis Caputo,Nicolas Dujovne
2018-04-05,20.38,20.18,0.9911,Axel Kicillof,Federico Sturzenegger,Levantamiento del Cepo al Dolar,Mauricio Macri,Luis Caputo,Nicolas Dujovne
2018-04-06,20.64,20.21,2.1277,Axel Kicillof,Federico Sturzenegger,Levantamiento del Cepo al Dolar,Mauricio Macri,Luis Caputo,Nicolas Dujovne
2018-04-09,20.51,20.19,1.5849,Axel Kicillof,Federico Sturzenegger,Levantamiento del Cepo al Dolar,Mauricio Macri,Luis Caputo,Nicolas Dujovne
2018-04-10,20.4,20.19,1.0401,Axel Kicillof,Federico Sturzenegger,Levantamiento del Cepo al Dolar,Mauricio Macri,Luis Caputo,Nicolas Dujovne
2018-04-11,20.44,20.16,1.3889,Axel Kicillof,Federico Sturzenegger,Levantamiento del Cepo al Dolar,Mauricio Macri,Luis Caputo,Nicolas Dujovne
2018-04-12,20.48,20.17,1.5369,Axel Kicillof,Federico Sturzenegger,Levantamiento del Cepo al Dolar,Mauricio Macri,Luis Caputo,Nicolas Dujovne
2018-04-13,20.47,20.21,1.2865,Axel Kicillof,Federico Sturzenegger,Levantamiento del Cepo al Dolar,Mauricio Macri,Luis Caputo,Nicolas Dujovne
2018-04-16,20.48,20.22,1.2859,Axel Kicillof,Federico Sturzenegger,Levantamiento del Cepo al Dolar,Mauricio Macri,Luis Caputo,Nicolas Dujovne
2018-04-17,20.61,20.18,2.1308,Axel Kicillof,Federico Sturzenegger,Levantamiento del Cepo al Dolar,Mauricio Macri,Luis Caputo,Nicolas Dujovne
2018-04-18,20.63,20.15,2.3821,Axel Kicillof,Federico Sturzenegger,Levantamiento del Cepo al Dolar,Mauricio Macri,Luis Caputo,Nicolas Dujovne
2018-04-19,20.55,20.16,1.9345,Axel Kicillof,Federico Sturzenegger,Levantamiento del Cepo al Dolar,Mauricio Macri,Luis Caputo,Nicolas Dujovne
2018-04-20,20.58,20.19,1.9316,Axel Kicillof,Federico Sturzenegger,Levantamiento del Cepo al Dolar,Mauricio Macri,Luis Caputo,Nicolas Dujovne
2018-04-23,20.57,20.25,1.5802,Axel Kicillof,Federico Sturzenegger,Levantamiento del Cepo al Dolar,Mauricio Macri,Luis Caputo,Nicolas Dujovne
2018-04-24,20.59,20.25,1.679,Axel Kicillof,Federico Sturzenegger,Levantamiento del Cepo al Dolar,Mauricio Macri,Luis Caputo,Nicolas Dujovne
2018-04-25,20.56,20.26,1.4808,Axel Kicillof,Federico Sturzenegger,Levantamiento del Cepo al Dolar,Mauricio Macri,Luis Caputo,Nicolas Dujovne
2018-04-26,20.68,20.45,1.1247,Axel Kicillof,Federico Sturzenegger,Levantamiento del Cepo al Dolar,Mauricio Macri,Luis Caputo,Nicolas Dujovne
2018-04-27,20.88,20.69,0.9183,Axel Kicillof,Federico Sturzenegger,Levantamiento del Cepo al Dolar,Mauricio Macri,Luis Caputo,Nicolas Dujovne
2018-05-02,21.1,20.97,0.6199,Axel Kicillof,Federico Sturzenegger,Levantamiento del Cepo al Dolar,Mauricio Macri,Luis Caputo,Nicolas Dujovne
2018-05-03,21.55,21.75,-0.9195,Axel Kicillof,Federico Sturzenegger,Levantamiento del Cepo al Dolar,Mauricio Macri,Luis Caputo,Nicolas Dujovne
2018-05-04,21.7,21.7,0.0,Axel Kicillof,Federico Sturzenegger,Levantamiento del Cepo al Dolar,Mauricio Macri,Luis Caputo,Nicolas Dujovne
2018-05-07,22.0,21.83,0.7787,Axel Kicillof,Federico Sturzenegger,Levantamiento del Cepo al Dolar,Mauricio Macri,Luis Caputo,Nicolas Dujovne
2018-05-08,22.7,22.76,-0.2636,Axel Kicillof,Federico Sturzenegger,Levantamiento del Cepo al Dolar,Mauricio Macri,Luis Caputo,Nicolas Dujovne
2018-05-09,23.15,22.57,2.5698,Axel Kicillof,Federico Sturzenegger,Levantamiento del Cepo al Dolar,Mauricio Macri,Luis Caputo,Nicolas Dujovne
2018-05-10,23.3,22.63,2.9607,Axel Kicillof,Federico Sturzenegger,Levantamiento del Cepo al Dolar,Mauricio Macri,Luis Caputo,Nicolas Dujovne
2018-05-11,24.25,23.23,4.3909,Axel Kicillof,Federico Sturzenegger,Levantamiento del Cepo al Dolar,Mauricio Macri,Luis Caputo,Nicolas Dujovne
2018-05-14,26.8,24.77,8.1954,Axel Kicillof,Federico Sturzenegger,Levantamiento del Cepo al Dolar,Mauricio Macri,Luis Caputo,Nicolas Dujovne
2018-05-15,24.8,24.8,0.0,Axel Kicillof,Federico Sturzenegger,Levantamiento del Cepo al Dolar,Mauricio Macri,Luis Caputo,Nicolas Dujovne
2018-05-16,25.0,24.04,3.9933,Axel Kicillof,Federico Sturzenegger,Levantamiento del Cepo al Dolar,Mauricio Macri,Luis Caputo,Nicolas Dujovne
2018-05-17,25.2,24.33,3.5758,Axel Kicillof,Federico Sturzenegger,Levantamiento del Cepo al Dolar,Mauricio Macri,Luis Caputo,Nicolas Dujovne
2018-05-18,25.4,24.6,3.252,Axel Kicillof,Federico Sturzenegger,Levantamiento del Cepo al Dolar,Mauricio Macri,Luis Caputo,Nicolas Dujovne
2018-05-21,25.4,24.27,4.656,Axel Kicillof,Federico Sturzenegger,Levantamiento del Cepo al Dolar,Mauricio Macri,Luis Caputo,Nicolas Dujovne
2018-05-22,25.4,24.36,4.2693,Axel Kicillof,Federico Sturzenegger,Levantamiento del Cepo al Dolar,Mauricio Macri,Luis Caputo,Nicolas Dujovne
2018-05-23,25.4,24.44,3.928,Axel Kicillof,Federico Sturzenegger,Levantamiento del Cepo al Dolar,Mauricio Macri,Luis Caputo,Nicolas Dujovne
2018-05-24,25.55,24.56,4.0309,Axel Kicillof,Federico Sturzenegger,Levantamiento del Cepo al Dolar,Mauricio Macri,Luis Caputo,Nicolas Dujovne
2018-05-28,25.85,24.7,4.6559,Axel Kicillof,Federico Sturzenegger,Levantamiento del Cepo al Dolar,Mauricio Macri,Luis Caputo,Nicolas Dujovne
2018-05-29,25.85,24.9,3.8153,Axel Kicillof,Federico Sturzenegger,Levantamiento del Cepo al Dolar,Mauricio Macri,Luis Caputo,Nicolas Dujovne
2018-05-30,25.9,24.91,3.9743,Axel Kicillof,Federico Sturzenegger,Levantamiento del Cepo al Dolar,Mauricio Macri,Luis Caputo,Nicolas Dujovne
2018-05-31,25.97,24.95,4.0882,Axel Kicillof,Federico Sturzenegger,Levantamiento del Cepo al Dolar,Mauricio Macri,Luis Caputo,Nicolas Dujovne
2018-06-01,26.0,24.96,4.1667,Axel Kicillof,Federico Sturzenegger,Levantamiento del Cepo al Dolar,Mauricio Macri,Luis Caputo,Nicolas Dujovne
2018-06-04,26.0,24.96,4.1667,Axel Kicillof,Federico Sturzenegger,Levantamiento del Cepo al Dolar,Mauricio Macri,Luis Caputo,Nicolas Dujovne
2018-06-05,25.9,24.97,3.7245,Axel Kicillof,Federico Sturzenegger,Levantamiento del Cepo al Dolar,Mauricio Macri,Luis Caputo,Nicolas Dujovne
2018-06-06,25.55,24.92,2.5281,Axel Kicillof,Federico Sturzenegger,Levantamiento del Cepo al Dolar,Mauricio Macri,Luis Caputo,Nicolas Dujovne
2018-06-07,25.55,24.97,2.3228,Axel Kicillof,Federico Sturzenegger,Levantamiento del Cepo al Dolar,Mauricio Macri,Luis Caputo,Nicolas Dujovne
2018-06-08,25.8,25.47,1.2956,Axel Kicillof,Federico Sturzenegger,Levantamiento del Cepo al Dolar,Mauricio Macri,Luis Caputo,Nicolas Dujovne
2018-06-11,26.1,25.43,2.6347,Axel Kicillof,Federico Sturzenegger,Levantamiento del Cepo al Dolar,Mauricio Macri,Luis Caputo,Nicolas Dujovne
2018-06-12,26.3,25.86,1.7015,Axel Kicillof,Federico Sturzenegger,Levantamiento del Cepo al Dolar,Mauricio Macri,Luis Caputo,Nicolas Dujovne
2018-06-13,26.6,25.73,3.3813,Axel Kicillof,Federico Sturzenegger,Levantamiento del Cepo al Dolar,Mauricio Macri,Luis Caputo,Nicolas Dujovne
2018-06-14,27.9,27.06,3.1042,Axel Kicillof,Luis Caputo,Levantamiento del Cepo al Dolar,Mauricio Macri,Luis Caputo,Nicolas Dujovne
2018-06-15,28.1,27.88,0.7891,Axel Kicillof,Luis Caputo,Levantamiento del Cepo al Dolar,Mauricio Macri,Luis Caputo,Nicolas Dujovne
2018-06-18,28.15,27.9,0.8961,Axel Kicillof,Luis Caputo,Levantamiento del Cepo al Dolar,Mauricio Macri,Luis Caputo,Nicolas Dujovne
2018-06-19,28.35,27.71,2.3096,Axel Kicillof,Luis Caputo,Levantamiento del Cepo al Dolar,Mauricio Macri,Luis Caputo,Nicolas Dujovne
2018-06-21,28.0,27.55,1.6334,Axel Kicillof,Luis Caputo,Levantamiento del Cepo al Dolar,Mauricio Macri,Luis Caputo,Nicolas Dujovne
2018-06-22,27.95,27.2,2.7574,Axel Kicillof,Luis Caputo,Levantamiento del Cepo al Dolar,Mauricio Macri,Luis Caputo,Nicolas Dujovne
2018-06-25,27.95,27.02,3.4419,Axel Kicillof,Luis Caputo,Levantamiento del Cepo al Dolar,Mauricio Macri,Luis Caputo,Nicolas Dujovne
2018-06-26,28.0,27.12,3.2448,Axel Kicillof,Luis Caputo,Levantamiento del Cepo al Dolar,Mauricio Macri,Luis Caputo,Nicolas Dujovne
2018-06-27,27.95,27.3,2.381,Axel Kicillof,Luis Caputo,Levantamiento del Cepo al Dolar,Mauricio Macri,Luis Caputo,Nicolas Dujovne
2018-06-28,28.15,27.81,1.2226,Axel Kicillof,Luis Caputo,Levantamiento del Cepo al Dolar,Mauricio Macri,Luis Caputo,Nicolas Dujovne
2018-06-29,28.95,28.86,0.3119,Axel Kicillof,Luis Caputo,Levantamiento del Cepo al Dolar,Mauricio Macri,Luis Caputo,Nicolas Dujovne
2018-07-02,28.95,28.72,0.8008,Axel Kicillof,Luis Caputo,Levantamiento del Cepo al Dolar,Mauricio Macri,Luis Caputo,Nicolas Dujovne
2018-07-03,29.0,27.94,3.7938,Axel Kicillof,Luis Caputo,Levantamiento del Cepo al Dolar,Mauricio Macri,Luis Caputo,Nicolas Dujovne
2018-07-04,28.95,28.03,3.2822,Axel Kicillof,Luis Caputo,Levantamiento del Cepo al Dolar,Mauricio Macri,Luis Caputo,Nicolas Dujovne
2018-07-05,28.9,28.17,2.5914,Axel Kicillof,Luis Caputo,Levantamiento del Cepo al Dolar,Mauricio Macri,Luis Caputo,Nicolas Dujovne
2018-07-06,28.9,28.08,2.9202,Axel Kicillof,Luis Caputo,Levantamiento del Cepo al Dolar,Mauricio Macri,Luis Caputo,Nicolas Dujovne
2018-07-10,28.5,27.56,3.4107,Axel Kicillof,Luis Caputo,Levantamiento del Cepo al Dolar,Mauricio Macri,Luis Caputo,Nicolas Dujovne
2018-07-11,28.43,27.46,3.5324,Axel Kicillof,Luis Caputo,Levantamiento del Cepo al Dolar,Mauricio Macri,Luis Caputo,Nicolas Dujovne
2018-07-12,28.45,27.15,4.7882,Axel Kicillof,Luis Caputo,Levantamiento del Cepo al Dolar,Mauricio Macri,Luis Caputo,Nicolas Dujovne
2018-07-13,28.68,27.25,5.2477,Axel Kicillof,Luis Caputo,Levantamiento del Cepo al Dolar,Mauricio Macri,Luis Caputo,Nicolas Dujovne
2018-07-16,28.85,27.3,5.6777,Axel Kicillof,Luis Caputo,Levantamiento del Cepo al Dolar,Mauricio Macri,Luis Caputo,Nicolas Dujovne
2018-07-17,28.8,27.49,4.7654,Axel Kicillof,Luis Caputo,Levantamiento del Cepo al Dolar,Mauricio Macri,Luis Caputo,Nicolas Dujovne
2018-07-18,28.65,27.64,3.6541,Axel Kicillof,Luis Caputo,Levantamiento del Cepo al Dolar,Mauricio Macri,Luis Caputo,Nicolas Dujovne
2018-07-19,28.65,27.74,3.2805,Axel Kicillof,Luis Caputo,Levantamiento del Cepo al Dolar,Mauricio Macri,Luis Caputo,Nicolas Dujovne
2018-07-20,28.75,27.65,3.9783,Axel Kicillof,Luis Caputo,Levantamiento del Cepo al Dolar,Mauricio Macri,Luis Caputo,Nicolas Dujovne
2018-07-23,28.67,27.63,3.764,Axel Kicillof,Luis Caputo,Levantamiento del Cepo al Dolar,Mauricio Macri,Luis Caputo,Nicolas Dujovne
2018-07-24,28.6,27.49,4.0378,Axel Kicillof,Luis Caputo,Levantamiento del Cepo al Dolar,Mauricio Macri,Luis Caputo,Nicolas Dujovne
2018-07-25,28.6,27.36,4.5322,Axel Kicillof,Luis Caputo,Levantamiento del Cepo al Dolar,Mauricio Macri,Luis Caputo,Nicolas Dujovne
2018-07-26,28.55,27.44,4.0452,Axel Kicillof,Luis Caputo,Levantamiento del Cepo al Dolar,Mauricio Macri,Luis Caputo,Nicolas Dujovne
2018-07-27,28.6,27.35,4.5704,Axel Kicillof,Luis Caputo,Levantamiento del Cepo al Dolar,Mauricio Macri,Luis Caputo,Nicolas Dujovne
2018-07-30,28.4,27.34,3.8771,Axel Kicillof,Luis Caputo,Levantamiento del Cepo al Dolar,Mauricio Macri,Luis Caputo,Nicolas Dujovne
2018-07-31,28.25,27.34,3.3285,Axel Kicillof,Luis Caputo,Levantamiento del Cepo al Dolar,Mauricio Macri,Luis Caputo,Nicolas Dujovne
2018-08-01,28.2,27.51,2.5082,Axel Kicillof,Luis Caputo,Levantamiento del Cepo al Dolar,Mauricio Macri,Luis Caputo,Nicolas Dujovne
2018-08-02,28.15,27.6,1.9928,Axel Kicillof,Luis Caputo,Levantamiento del Cepo al Dolar,Mauricio Macri,Luis Caputo,Nicolas Dujovne
2018-08-03,28.05,27.38,2.447,Axel Kicillof,Luis Caputo,Levantamiento del Cepo al Dolar,Mauricio Macri,Luis Caputo,Nicolas Dujovne
2018-08-06,28.1,27.37,2.6672,Axel Kicillof,Luis Caputo,Levantamiento del Cepo al Dolar,Mauricio Macri,Luis Caputo,Nicolas Dujovne
2018-08-07,27.75,27.27,1.7602,Axel Kicillof,Luis Caputo,Levantamiento del Cepo al Dolar,Mauricio Macri,Luis Caputo,Nicolas Dujovne
2018-08-08,27.8,27.52,1.0174,Axel Kicillof,Luis Caputo,Levantamiento del Cepo al Dolar,Mauricio Macri,Luis Caputo,Nicolas Dujovne
2018-08-09,27.95,27.97,-0.0715,Axel Kicillof,Luis Caputo,Levantamiento del Cepo al Dolar,Mauricio Macri,Luis Caputo,Nicolas Dujovne
2018-08-10,29.0,29.2,-0.6849,Axel Kicillof,Luis Caputo,Levantamiento del Cepo al Dolar,Mauricio Macri,Luis Caputo,Nicolas Dujovne
2018-08-13,29.7,30.01,-1.033,Axel Kicillof,Luis Caputo,Levantamiento del Cepo al Dolar,Mauricio Macri,Luis Caputo,Nicolas Dujovne
2018-08-14,29.3,29.42,-0.4079,Axel Kicillof,Luis Caputo,Levantamiento del Cepo al Dolar,Mauricio Macri,Luis Caputo,Nicolas Dujovne
2018-08-15,29.8,30.01,-0.6998,Axel Kicillof,Luis Caputo,Levantamiento del Cepo al Dolar,Mauricio Macri,Luis Caputo,Nicolas Dujovne
2018-08-16,29.65,29.81,-0.5367,Axel Kicillof,Luis Caputo,Levantamiento del Cepo al Dolar,Mauricio Macri,Luis Caputo,Nicolas Dujovne
2018-08-17,29.9,29.79,0.3693,Axel Kicillof,Luis Caputo,Levantamiento del Cepo al Dolar,Mauricio Macri,Luis Caputo,Nicolas Dujovne
2018-08-21,30.35,29.97,1.2679,Axel Kicillof,Luis Caputo,Levantamiento del Cepo al Dolar,Mauricio Macri,Luis Caputo,Nicolas Dujovne
2018-08-22,30.75,30.2,1.8212,Axel Kicillof,Luis Caputo,Levantamiento del Cepo al Dolar,Mauricio Macri,Luis Caputo,Nicolas Dujovne
2018-08-23,31.0,30.2,2.649,Axel Kicillof,Luis Caputo,Levantamiento del Cepo al Dolar,Mauricio Macri,Luis Caputo,Nicolas Dujovne
2018-08-24,31.65,30.57,3.5329,Axel Kicillof,Luis Caputo,Levantamiento del Cepo al Dolar,Mauricio Macri,Luis Caputo,Nicolas Dujovne
2018-08-27,32.45,30.92,4.9483,Axel Kicillof,Luis Caputo,Levantamiento del Cepo al Dolar,Mauricio Macri,Luis Caputo,Nicolas Dujovne
2018-08-28,33.3,31.35,6.2201,Axel Kicillof,Luis Caputo,Levantamiento del Cepo al Dolar,Mauricio Macri,Luis Caputo,Nicolas Dujovne
2018-08-29,34.15,31.94,6.9192,Axel Kicillof,Luis Caputo,Levantamiento del Cepo al Dolar,Mauricio Macri,Luis Caputo,Nicolas Dujovne
2018-08-30,40.0,39.61,0.9846,Axel Kicillof,Luis Caputo,Levantamiento del Cepo al Dolar,Mauricio Macri,Luis Caputo,Nicolas Dujovne
2018-08-31,37.5,37.13,0.9965,Axel Kicillof,Luis Caputo,Levantamiento del Cepo al Dolar,Mauricio Macri,Luis Caputo,Nicolas Dujovne
2018-09-03,38.0,38.03,-0.0789,Axel Kicillof,Luis Caputo,Levantamiento del Cepo al Dolar,Mauricio Macri,Luis Caputo,Nicolas Dujovne
2018-09-04,38.5,39.23,-1.8608,Axel Kicillof,Luis Caputo,Levantamiento del Cepo al Dolar,Mauricio Macri,Luis Caputo,Nicolas Dujovne
2018-09-05,38.5,38.81,-0.7988,Axel Kicillof,Luis Caputo,Levantamiento del Cepo al Dolar,Mauricio Macri,Luis Caputo,Nicolas Dujovne
2018-09-06,36.75,37.69,-2.494,Axel Kicillof,Luis Caputo,Levantamiento del Cepo al Dolar,Mauricio Macri,Luis Caputo,Nicolas Dujovne
2018-09-07,36.5,36.99,-1.3247,Axel Kicillof,Luis Caputo,Levantamiento del Cepo al Dolar,Mauricio Macri,Luis Caputo,Nicolas Dujovne
2018-09-10,37.25,37.39,-0.3744,Axel Kicillof,Luis Caputo,Levantamiento del Cepo al Dolar,Mauricio Macri,Luis Caputo,Nicolas Dujovne
2018-09-11,38.5,37.92,1.5295,Axel Kicillof,Luis Caputo,Levantamiento del Cepo al Dolar,Mauricio Macri,Luis Caputo,Nicolas Dujovne
2018-09-12,38.0,37.87,0.3433,Axel Kicillof,Luis Caputo,Levantamiento del Cepo al Dolar,Mauricio Macri,Luis Caputo,Nicolas Dujovne
2018-09-13,38.75,38.71,0.1033,Axel Kicillof,Luis Caputo,Levantamiento del Cepo al Dolar,Mauricio Macri,Luis Caputo,Nicolas Dujovne
2018-09-14,39.0,39.71,-1.788,Axel Kicillof,Luis Caputo,Levantamiento del Cepo al Dolar,Mauricio Macri,Luis Caputo,Nicolas Dujovne
2018-09-17,40.0,39.58,1.0611,Axel Kicillof,Luis Caputo,Levantamiento del Cepo al Dolar,Mauricio Macri,Luis Caputo,Nicolas Dujovne
2018-09-18,39.75,39.73,0.0503,Axel Kicillof,Luis Caputo,Levantamiento del Cepo al Dolar,Mauricio Macri,Luis Caputo,Nicolas Dujovne
2018-09-19,39.0,39.46,-1.1657,Axel Kicillof,Luis Caputo,Levantamiento del Cepo al Dolar,Mauricio Macri,Luis Caputo,Nicolas Dujovne
2018-09-20,38.75,38.31,1.1485,Axel Kicillof,Luis Caputo,Levantamiento del Cepo al Dolar,Mauricio Macri,Luis Caputo,Nicolas Dujovne
2018-09-21,38.25,37.58,1.7829,Axel Kicillof,Luis Caputo,Levantamiento del Cepo al Dolar,Mauricio Macri,Luis Caputo,Nicolas Dujovne
2018-09-24,38.25,37.3,2.5469,Axel Kicillof,Luis Caputo,Levantamiento del Cepo al Dolar,Mauricio Macri,Luis Caputo,Nicolas Dujovne
2018-09-25,38.25,38.4,-0.3906,Axel Kicillof,Guido Sandleris,Levantamiento del Cepo al Dolar,Mauricio Macri,Luis Caputo,Nicolas Dujovne
2018-09-26,38.25,38.69,-1.1372,Axel Kicillof,Guido Sandleris,Levantamiento del Cepo al Dolar,Mauricio Macri,Luis Caputo,Nicolas Dujovne
2018-09-27,38.5,39.51,-2.5563,Axel Kicillof,Guido Sandleris,Levantamiento del Cepo al Dolar,Mauricio Macri,Luis Caputo,Nicolas Dujovne
2018-09-28,39.75,40.9,-2.8117,Axel Kicillof,Guido Sandleris,Levantamiento del Cepo al Dolar,Mauricio Macri,Luis Caputo,Nicolas Dujovne
2018-10-01,38.5,40.34,-4.5612,Axel Kicillof,Guido Sandleris,Levantamiento del Cepo al Dolar,Mauricio Macri,Luis Caputo,Nicolas Dujovne
2018-10-02,38.5,38.16,0.891,Axel Kicillof,Guido Sandleris,Levantamiento del Cepo al Dolar,Mauricio Macri,Luis Caputo,Nicolas Dujovne
2018-10-03,38.5,37.61,2.3664,Axel Kicillof,Guido Sandleris,Levantamiento del Cepo al Dolar,Mauricio Macri,Luis Caputo,Nicolas Dujovne
2018-10-04,38.0,38.52,-1.3499,Axel Kicillof,Guido Sandleris,Levantamiento del Cepo al Dolar,Mauricio Macri,Luis Caputo,Nicolas Dujovne
2018-10-05,38.0,38.02,-0.0526,Axel Kicillof,Guido Sandleris,Levantamiento del Cepo al Dolar,Mauricio Macri,Luis Caputo,Nicolas Dujovne
2018-10-08,37.75,37.55,0.5326,Axel Kicillof,Guido Sandleris,Levantamiento del Cepo al Dolar,Mauricio Macri,Luis Caputo,Nicolas Dujovne
2018-10-09,37.5,37.25,0.6711,Axel Kicillof,Guido Sandleris,Levantamiento del Cepo al Dolar,Mauricio Macri,Luis Caputo,Nicolas Dujovne
2018-10-10,37.5,37.29,0.5632,Axel Kicillof,Guido Sandleris,Levantamiento del Cepo al Dolar,Mauricio Macri,Luis Caputo,Nicolas Dujovne
2018-10-11,37.5,36.92,1.571,Axel Kicillof,Guido Sandleris,Levantamiento del Cepo al Dolar,Mauricio Macri,Luis Caputo,Nicolas Dujovne
2018-10-12,37.75,36.24,4.1667,Axel Kicillof,Guido Sandleris,Levantamiento del Cepo al Dolar,Mauricio Macri,Luis Caputo,Nicolas Dujovne
2018-10-16,37.0,36.36,1.7602,Axel Kicillof,Guido Sandleris,Levantamiento del Cepo al Dolar,Mauricio Macri,Luis Caputo,Nicolas Dujovne
2018-10-17,37.0,36.3,1.9284,Axel Kicillof,Guido Sandleris,Levantamiento del Cepo al Dolar,Mauricio Macri,Luis Caputo,Nicolas Dujovne
2018-10-18,37.25,36.41,2.3071,Axel Kicillof,Guido Sandleris,Levantamiento del Cepo al Dolar,Mauricio Macri,Luis Caputo,Nicolas Dujovne
2018-10-19,37.0,36.55,1.2312,Axel Kicillof,Guido Sandleris,Levantamiento del Cepo al Dolar,Mauricio Macri,Luis Caputo,Nicolas Dujovne
2018-10-22,36.5,36.42,0.2197,Axel Kicillof,Guido Sandleris,Levantamiento del Cepo al Dolar,Mauricio Macri,Luis Caputo,Nicolas Dujovne
2018-10-23,37.0,36.77,0.6255,Axel Kicillof,Guido Sandleris,Levantamiento del Cepo al Dolar,Mauricio Macri,Luis Caputo,Nicolas Dujovne
2018-10-24,37.0,36.54,1.2589,Axel Kicillof,Guido Sandleris,Levantamiento del Cepo al Dolar,Mauricio Macri,Luis Caputo,Nicolas Dujovne
2018-10-25,36.75,36.79,-0.1087,Axel Kicillof,Guido Sandleris,Levantamiento del Cepo al Dolar,Mauricio Macri,Luis Caputo,Nicolas Dujovne
